transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
uc001ylh.4	8840	2058	1915.43	9.60	0.07	0.08	9.99
uc001ylj.4	8840	1240	1097.43	0.00	0.00	0.00	0.00
uc001ylk.4	8840	1193	1050.43	0.00	0.00	0.00	0.00
uc001yll.4	8840	1156	1013.43	5.90	0.08	0.10	11.61
uc001ylm.4	8840	1978	1835.43	41.80	0.30	0.38	45.39
uc001yln.4	8840	2381	2238.43	4.01	0.02	0.03	3.57
uc010txv.3	8840	1888	1745.43	25.79	0.19	0.25	29.45
uc021sdz.1	8841	74	0.00	0.00	0.00	0.00	0.00
uc001ylo.3	8842	3781	3638.43	0.00	0.00	0.00	0.00
uc001ylp.3	8842	3879	3736.43	18.05	0.06	0.08	1.02
uc001ylq.1	8842	1904	1761.43	426.09	3.17	4.03	51.01
uc001ylr.3	8842	3266	3123.43	411.63	1.73	2.20	27.79
uc001yls.3	8842	2594	2451.43	26.15	0.14	0.18	2.25
uc001ylt.3	8842	3026	2883.43	54.46	0.25	0.31	3.98
uc010awk.2	8842	3794	3651.43	132.75	0.48	0.61	7.67
uc031qqo.1	8842	3712	3569.43	106.40	0.39	0.50	6.29
uc001ylu.1	8843	1781	1638.43	142.43	1.14	1.45	4.26
uc001ylv.1	8843	996	853.43	1666.59	25.61	32.54	95.74
uc021sea.1	8843	1065	922.43	0.00	0.00	0.00	0.00
uc021seb.1	8843	866	723.44	0.00	0.00	0.00	0.00
uc001ylw.2	8844	8703	8560.43	1272.64	1.95	2.48	48.65
uc010awl.3	8844	4427	4284.43	672.36	2.06	2.61	51.35
uc010txw.2	8844	1126	983.43	0.00	0.00	0.00	0.00
uc010txx.2	8844	6236	6093.43	0.00	0.00	0.00	0.00
uc001ylx.1	8845	1425	1282.43	15.35	0.16	0.20	27.41
uc001ylz.1	8845	1626	1483.43	44.31	0.39	0.50	68.40
uc001yma.1	8845	1420	1277.43	2.33	0.02	0.03	4.18
uc021sec.1	8845	954	811.43	0.00	0.00	0.00	0.00
uc021sed.1	8846	83	0.00	0.00	0.00	0.00	0.00
uc001ymb.4	8847	5774	5631.43	1088.00	2.53	3.22	100.00
uc001ymc.2	8848	7793	7650.43	7711.09	13.22	16.79	80.37
uc001ymd.2	8848	7654	7511.43	574.36	1.00	1.27	6.10
uc001yme.2	8848	7718	7575.43	152.45	0.26	0.34	1.60
uc001ymf.1	8848	2717	2574.43	372.86	1.90	2.41	11.55
uc010txy.2	8848	7405	7262.43	34.02	0.06	0.08	0.37
uc001ymg.4	8849	1574	1431.43	5.83	0.05	0.07	41.57
uc001ymh.4	8849	2270	2127.43	12.17	0.08	0.10	58.43
uc001ctv.4	885	2780	2637.43	3392.46	16.87	21.43	100.00
uc001ymi.1	8850	6701	6558.43	4298.37	8.60	10.92	81.81
uc001ymj.1	8850	1753	1610.43	234.63	1.91	2.43	18.19
uc001ymk.3	8851	2591	2448.43	1.00	0.01	0.01	100.00
uc001yml.1	8852	270	128.36	127.38	13.02	16.54	54.64
uc001ymm.1	8852	4180	4037.43	2080.08	6.76	8.58	28.36
uc010awo.1	8852	3279	3136.43	316.26	1.32	1.68	5.55
uc010txz.1	8852	3694	3551.43	0.00	0.00	0.00	0.00
uc010tya.1	8852	1000	857.43	178.28	2.73	3.46	11.45
uc001ymn.3	8853	1558	1415.43	0.00	0.00	0.00	0.00
uc021see.1	8854	23	0.00	0.00	0.00	0.00	0.00
uc001ymp.1	8855	694	551.45	8.00	0.19	0.24	100.00
uc001ymq.4	8856	5963	5820.43	8452.03	19.05	24.20	77.63
uc001ymr.4	8856	5735	5592.43	369.49	0.87	1.10	3.53
uc001ymt.4	8856	5820	5677.43	335.98	0.78	0.99	3.16
uc001ymu.3	8856	6180	6037.43	1769.49	3.84	4.88	15.67
uc001ymv.1	8857	126	8.90	1.00	1.47	1.87	100.00
uc001ymw.4	8858	3474	3331.43	2070.31	8.15	10.35	40.84
uc001ymx.4	8858	3519	3376.43	432.90	1.68	2.14	8.43
uc001ymy.4	8858	3264	3121.43	0.00	0.00	0.00	0.00
uc001ymz.4	8858	3546	3403.43	0.00	0.00	0.00	0.00
uc001yna.4	8858	3426	3283.43	1388.98	5.55	7.05	27.80
uc001ynd.3	8858	1281	1138.43	21.15	0.24	0.31	1.22
uc010awp.3	8858	3527	3384.43	0.00	0.00	0.00	0.00
uc010awq.3	8858	1729	1586.43	19.36	0.16	0.20	0.80
uc010tyb.2	8858	2276	2133.43	205.08	1.26	1.60	6.32
uc021sef.1	8858	364	221.62	49.22	2.91	3.70	14.60
uc001ynf.2	8859	1475	1332.43	162.00	1.59	2.03	100.00
uc001ctx.2	886	5856	5713.43	1799.06	4.13	5.25	34.28
uc001cty.2	886	5864	5721.43	870.49	2.00	2.54	16.56
uc001cub.3	886	4746	4603.43	515.45	1.47	1.87	12.19
uc001cuc.2	886	2098	1955.43	361.65	2.43	3.08	20.13
uc001cud.3	886	2232	2089.43	130.57	0.82	1.04	6.80
uc009vze.1	886	4201	4058.43	338.88	1.10	1.39	9.09
uc009vzf.1	886	3045	2902.43	25.37	0.11	0.15	0.95
uc010aws.3	8860	2881	2738.43	0.00	0.00	0.00	100.00
uc001yng.3	8861	3257	3114.43	2139.00	9.01	11.44	100.00
uc001ynh.2	8862	5073	4930.43	488.88	1.30	1.65	6.92
uc001yni.2	8862	4886	4743.43	356.07	0.98	1.25	5.24
uc001ynj.2	8862	4866	4723.43	2504.19	6.95	8.83	36.99
uc021seg.1	8862	1344	1201.43	875.55	9.56	12.14	50.85
uc001ynm.1	8863	2624	2481.43	1549.68	8.19	10.41	13.47
uc001yno.3	8863	2399	2256.43	964.64	5.61	7.12	9.22
uc001ynp.1	8863	873	730.44	44.91	0.81	1.02	1.33
uc001ynq.1	8863	795	652.44	334.56	6.73	8.54	11.06
uc001ynr.1	8863	822	679.44	221.22	4.27	5.42	7.02
uc001yns.3	8863	736	593.45	67.35	1.49	1.89	2.45
uc001ynw.1	8863	3277	3134.43	394.18	1.65	2.10	2.71
uc010awu.1	8863	664	521.46	0.00	0.00	0.00	0.00
uc010tyc.2	8863	1244	1101.43	1221.82	14.55	18.48	23.92
uc010tyd.1	8863	2812	2669.43	1013.78	4.98	6.33	8.19
uc010tye.1	8863	2337	2194.43	628.71	3.76	4.77	6.18
uc010tyf.2	8863	2530	2387.43	1356.93	7.46	9.47	12.26
uc021seh.1	8863	957	814.43	82.84	1.33	1.69	2.19
uc001ynu.1	8864	1647	1504.43	438.00	3.82	4.85	100.00
uc001ynv.1	8865	1410	1267.43	408.46	4.23	5.37	100.00
uc001ynx.4	8866	2657	2514.43	1021.06	5.33	6.77	24.69
uc001yny.4	8866	2620	2477.43	2049.97	10.85	13.79	50.32
uc001ynz.4	8866	2563	2420.43	941.34	5.10	6.48	23.65
uc001yoa.4	8866	2574	2431.43	53.63	0.29	0.37	1.34
uc001yoc.3	8867	1470	1327.43	700.05	6.92	8.79	75.30
uc001yod.3	8867	1524	1381.43	160.59	1.52	1.94	16.60
uc001yoe.3	8867	2018	1875.43	106.35	0.74	0.94	8.10
uc021sei.1	8868	20	0.00	0.00	0.00	0.00	0.00
uc001yof.1	8869	4976	4833.43	241.63	0.66	0.83	70.47
uc001yog.1	8869	3311	3168.43	66.37	0.27	0.35	29.53
uc010awv.1	8869	3540	3397.43	0.00	0.00	0.00	0.00
uc001cue.3	887	1246	1103.43	27.00	0.32	0.41	100.00
uc001yoh.1	8870	2056	1913.43	12.78	0.09	0.11	100.00
uc001yoi.4	8871	673	530.46	4025.69	99.54	126.45	95.22
uc001yoj.4	8871	942	799.43	224.31	3.68	4.68	3.52
uc001yok.3	8871	1696	1553.43	33.12	0.28	0.36	0.27
uc010aww.2	8871	1851	1708.43	135.02	1.04	1.32	0.99
uc001yom.4	8872	4782	4639.43	0.00	0.00	0.00	0.00
uc001yon.4	8872	3396	3253.43	0.00	0.00	0.00	0.00
uc031qqp.1	8873	1217	1074.43	0.00	0.00	0.00	0.00
uc031qqq.1	8874	950	807.43	0.00	0.00	0.00	0.00
uc001yoo.2	8875	2267	2124.43	0.00	0.00	0.00	0.00
uc001yoq.2	8875	1972	1829.43	0.00	0.00	0.00	0.00
uc001yor.2	8875	1872	1729.43	1.00	0.01	0.01	100.00
uc010tyg.2	8876	110	3.59	0.00	0.00	0.00	0.00
uc021sej.1	8877	86	0.00	0.00	0.00	0.00	0.00
uc001yos.4	8878	6757	6614.43	0.00	0.00	0.00	0.00
uc001you.2	8879	2237	2094.43	8.52	0.05	0.07	100.00
uc001cuf.3	888	698	555.45	3.00	0.07	0.09	52.27
uc001cug.1	888	1418	1275.43	0.00	0.00	0.00	0.00
uc001cuh.3	888	1976	1833.43	9.04	0.06	0.08	47.73
uc001yov.1	8880	1201	1058.43	0.00	0.00	0.00	0.00
uc001yow.1	8881	1847	1704.43	0.00	0.00	0.00	0.00
uc010awy.1	8881	765	622.44	0.00	0.00	0.00	0.00
uc010tyh.1	8881	738	595.45	0.00	0.00	0.00	0.00
uc001yox.1	8882	1623	1480.43	0.00	0.00	0.00	0.00
uc021sek.1	8883	56	0.00	0.00	0.00	0.00	0.00
uc001yoy.4	8884	1719	1576.43	93.04	0.77	0.98	34.37
uc001ypb.2	8884	4725	4582.43	41.63	0.12	0.15	5.29
uc001ypc.2	8884	4668	4525.43	466.09	1.35	1.72	59.97
uc010awz.1	8884	3666	3523.43	2.24	0.01	0.01	0.37
uc001ypd.3	8885	1769	1626.43	3.00	0.02	0.03	100.00
uc001ype.3	8885	1826	1683.43	0.00	0.00	0.00	0.00
uc001ypf.3	8885	1795	1652.43	0.00	0.00	0.00	0.00
uc001ypg.1	8886	4211	4068.43	208.49	0.67	0.85	1.00
uc001yph.3	8886	790	647.44	3176.29	64.35	81.74	95.81
uc001ypi.3	8886	595	452.47	16.84	0.49	0.62	0.73
uc010tyj.1	8886	1264	1121.43	66.24	0.77	0.98	1.15
uc021sel.1	8886	2232	2089.43	140.02	0.88	1.12	1.31
uc001ypj.3	8887	2048	1905.43	222.60	1.53	1.95	2.52
uc001ypk.3	8887	3008	2865.43	1490.71	6.82	8.67	11.24
uc001ypl.3	8887	3392	3249.43	263.59	1.06	1.35	1.75
uc001ypm.3	8887	2878	2735.43	52.99	0.25	0.32	0.42
uc001ypn.3	8887	2794	2651.43	665.90	3.29	4.18	5.43
uc010axa.3	8887	2586	2443.43	8782.56	47.15	59.89	77.66
uc010tyk.2	8887	2369	2226.43	100.65	0.59	0.75	0.98
uc001ypp.3	8888	3651	3508.43	152.55	0.57	0.72	61.66
uc021sem.1	8888	1269	1126.43	30.45	0.35	0.45	38.34
uc001ypq.4	8889	2518	2375.43	383.33	2.12	2.69	100.00
uc001cui.2	889	2114	1971.43	2118.30	14.09	17.90	100.00
uc001yps.3	8890	6688	6545.43	33.00	0.07	0.08	100.00
uc001ypt.3	8890	4314	4171.43	0.00	0.00	0.00	0.00
uc010axb.4	8890	6715	6572.43	0.00	0.00	0.00	0.00
uc001ypu.1	8891	1964	1821.43	0.00	0.00	0.00	0.00
uc010tyl.1	8891	1972	1829.43	0.00	0.00	0.00	0.00
uc001ypx.2	8892	18170	18027.43	3.00	0.00	0.00	100.00
uc010axc.1	8892	18317	18174.43	0.00	0.00	0.00	0.00
uc021sen.1	8892	4440	4297.43	0.00	0.00	0.00	0.00
uc021seo.1	8892	3436	3293.43	0.00	0.00	0.00	0.00
uc001ypy.1	8893	1908	1765.43	117.14	0.87	1.11	67.65
uc001ypz.1	8893	1966	1823.43	57.80	0.42	0.53	32.32
uc010tym.1	8893	1876	1733.43	0.05	0.00	0.00	0.03
uc001yqa.2	8894	1927	1784.43	29.24	0.21	0.27	1.19
uc001yqb.2	8894	2453	2310.43	1764.35	10.02	12.72	55.45
uc021sep.1	8894	726	583.45	348.41	7.83	9.95	43.36
uc001yqc.3	8895	3716	3573.43	138.63	0.51	0.65	14.02
uc001yqd.3	8895	3652	3509.43	559.15	2.09	2.65	57.60
uc001yqe.3	8895	2856	2713.43	213.00	1.03	1.31	28.38
uc010axe.1	8895	1023	880.43	0.00	0.00	0.00	0.00
uc001yqf.4	8896	4285	4142.43	5.68	0.02	0.02	51.67
uc001yqg.4	8896	5845	5702.43	7.32	0.02	0.02	48.33
uc001yqh.4	8896	5721	5578.43	0.00	0.00	0.00	0.00
uc001yqi.4	8897	3343	3200.43	52.82	0.22	0.27	16.44
uc010tyn.3	8897	867	724.44	60.76	1.10	1.40	83.56
uc001yqk.2	8898	2726	2583.43	277.51	1.41	1.79	8.17
uc001yql.2	8898	3585	3442.43	608.82	2.32	2.95	13.45
uc001yqn.2	8898	1516	1373.43	0.00	0.00	0.00	0.00
uc001yqo.2	8898	2876	2733.43	298.40	1.43	1.82	8.30
uc001yqp.2	8898	3677	3534.43	1764.38	6.55	8.32	37.97
uc001yqr.3	8898	1170	1027.43	43.15	0.55	0.70	3.19
uc010axg.1	8898	3596	3453.43	92.82	0.35	0.45	2.04
uc010axh.1	8898	1505	1362.43	0.00	0.00	0.00	0.00
uc010axi.1	8898	1767	1624.43	163.50	1.32	1.68	7.66
uc010axj.1	8898	1036	893.43	23.59	0.35	0.44	2.01
uc010tyo.1	8898	3386	3243.43	536.91	2.17	2.76	12.59
uc010typ.1	8898	3452	3309.43	200.37	0.79	1.01	4.61
uc010tyq.2	8899	2001	1858.43	2192.76	15.48	19.66	100.00
uc001aii.2	89	1118	975.43	4.00	0.05	0.07	100.00
uc001aij.2	89	987	844.43	0.00	0.00	0.00	0.00
uc001cuj.3	890	8143	8000.43	2386.89	3.91	4.97	56.90
uc009vzg.3	890	2304	2161.43	463.65	2.81	3.57	40.91
uc009vzh.3	890	6602	6459.43	15.70	0.03	0.04	0.46
uc010onj.2	890	7932	7789.43	70.11	0.12	0.15	1.72
uc001yqs.2	8900	6167	6024.43	1180.46	2.57	3.26	28.17
uc001yqt.3	8900	6667	6524.43	3010.49	6.05	7.69	66.34
uc001yqu.3	8900	6712	6569.43	250.78	0.50	0.64	5.49
uc001yqw.3	8901	2571	2428.43	277.00	1.50	1.90	100.00
uc001yqx.3	8902	2856	2713.43	4340.18	20.98	26.65	48.56
uc001yqy.3	8902	2809	2666.43	384.43	1.89	2.40	4.38
uc001yqz.1	8902	1100	957.43	66.20	0.91	1.15	2.10
uc001yra.1	8902	863	720.44	866.11	15.77	20.03	36.50
uc001yrb.3	8902	2115	1972.43	533.48	3.55	4.51	8.21
uc021seq.1	8902	2804	2661.43	21.61	0.11	0.14	0.25
uc001yrc.3	8903	720	577.45	0.00	0.00	0.00	0.00
uc001yrd.2	8903	1247	1104.43	0.00	0.00	0.00	0.00
uc001yrf.2	8903	1985	1842.43	0.00	0.00	0.00	0.00
uc001yrg.3	8903	1457	1314.43	0.00	0.00	0.00	0.00
uc010tyr.2	8903	1660	1517.43	0.00	0.00	0.00	0.00
uc031qqr.1	8903	1691	1548.43	0.00	0.00	0.00	0.00
uc031qqs.1	8903	1208	1065.43	0.00	0.00	0.00	0.00
uc031qqt.1	8903	1137	994.43	0.00	0.00	0.00	0.00
uc031qqu.1	8903	1033	890.43	0.00	0.00	0.00	0.00
uc031qqv.1	8903	884	741.43	3.00	0.05	0.07	100.00
uc031qqw.1	8904	22	0.00	0.00	0.00	0.00	0.00
uc001yri.4	8905	480	337.51	2054.00	79.83	101.40	100.00
uc001yrj.3	8906	1629	1486.43	21.94	0.19	0.25	1.98
uc001yrk.3	8906	1547	1404.43	148.18	1.38	1.76	14.17
uc001yrm.3	8906	1917	1774.43	97.31	0.72	0.91	7.36
uc001yrn.3	8906	1719	1576.43	720.21	5.99	7.61	61.35
uc001yro.3	8906	1620	1477.43	0.00	0.00	0.00	0.00
uc010tys.2	8906	1201	1058.43	119.36	1.48	1.88	15.14
uc001yrp.1	8907	1538	1395.43	0.00	0.00	0.00	0.00
uc021ses.1	8907	960	817.43	0.00	0.00	0.00	0.00
uc001ysv.3	8908	2073	1930.43	3.00	0.02	0.03	0.03
uc001ysw.1	8908	154	24.78	0.00	0.00	0.00	0.00
uc001ysx.1	8908	1098	955.43	1.05	0.01	0.02	0.02
uc021set.1	8908	1608	1465.43	5887.60	52.70	66.94	87.83
uc031qqx.1	8908	79356	79213.43	43901.46	7.27	9.23	12.12
uc001yrr.3	8909	2014	1871.43	0.00	0.00	0.00	0.00
uc001cuk.2	891	4286	4143.43	750.66	2.38	3.02	93.86
uc001cul.2	891	3519	3376.43	40.02	0.16	0.20	6.14
uc001yrs.3	8910	1116	973.43	4.51	0.06	0.08	100.00
uc001yrt.3	8910	1121	978.43	0.00	0.00	0.00	0.00
uc010axp.1	8911	206	67.38	0.00	0.00	0.00	0.00
uc001yru.2	8912	230	89.69	0.00	0.00	0.00	0.00
uc001yrw.1	8912	1466	1323.43	0.00	0.00	0.00	0.00
uc001yrx.2	8912	1456	1313.43	9.00	0.09	0.11	6.24
uc001yrz.2	8912	2529	2386.43	2.24	0.01	0.02	0.85
uc001ysj.3	8912	1733	1590.43	20.73	0.17	0.22	11.86
uc001ysk.1	8912	1298	1155.43	0.00	0.00	0.00	0.00
uc001ysl.1	8912	3235	3092.43	167.35	0.71	0.90	49.25
uc001ysm.2	8912	1288	1145.43	39.45	0.45	0.57	31.35
uc001ysn.1	8912	3239	3096.43	1.55	0.01	0.01	0.46
uc001yry.1	8913	180	44.69	0.00	0.00	0.00	0.00
uc001ysb.2	8914	2039	1896.43	2.00	0.01	0.02	100.00
uc031qqy.1	8914	818	675.44	0.00	0.00	0.00	0.00
uc001ysc.3	8915	359	216.63	24.00	1.45	1.85	100.00
uc001ysd.1	8916	206	67.38	0.00	0.00	0.00	0.00
uc001yse.3	8917	2663	2520.43	15.82	0.08	0.10	31.25
uc001ysg.1	8917	946	803.43	11.10	0.18	0.23	68.75
uc001ysh.1	8918	4013	3870.43	0.00	0.00	0.00	0.00
uc001ysi.2	8918	4076	3933.43	6.10	0.02	0.03	100.00
uc001ysq.3	8919	549	406.48	0.00	0.00	0.00	0.00
uc001ysr.3	8919	535	392.49	0.00	0.00	0.00	0.00
uc001yss.3	8919	559	416.48	0.00	0.00	0.00	0.00
uc001yst.3	8919	9613	9470.43	0.00	0.00	0.00	0.00
uc001cun.3	892	1928	1785.43	11.20	0.08	0.10	24.54
uc001cuo.4	892	1498	1355.43	0.00	0.00	0.00	0.00
uc001cup.4	892	1591	1448.43	0.00	0.00	0.00	0.00
uc010onk.2	892	2169	2026.43	0.00	0.00	0.00	0.00
uc010onl.1	892	2211	2068.43	7.14	0.05	0.06	13.49
uc010onm.1	892	2243	2100.43	0.00	0.00	0.00	0.00
uc010onn.1	892	2389	2246.43	0.00	0.00	0.00	0.00
uc021onl.1	892	1447	1304.43	20.66	0.21	0.26	61.96
uc001ysu.1	8920	1842	1699.43	0.00	0.00	0.00	0.00
uc021seu.1	8921	595	452.47	0.00	0.00	0.00	0.00
uc001ysy.2	8922	1743	1600.43	3.00	0.02	0.03	100.00
uc001ysz.3	8923	940	797.43	0.00	0.00	0.00	0.00
uc001yta.1	8924	1005	862.43	480.90	7.31	9.29	100.00
uc021sev.1	8925	31	0.00	0.00	0.00	0.00	0.00
uc010tyw.1	8926	28	0.00	0.00	0.00	0.00	0.00
uc001yte.1	8927	376	233.60	0.00	0.00	0.00	0.00
uc021sew.1	8928	27	0.00	0.00	0.00	0.00	0.00
uc001ytf.1	8929	864	721.44	2.71	0.05	0.06	100.00
uc001cuq.2	893	2150	2007.43	0.73	0.00	0.01	0.01
uc001cur.2	893	2725	2582.43	35.68	0.18	0.23	0.54
uc001cus.2	893	5468	5325.43	6.92	0.02	0.02	0.05
uc001cut.2	893	1419	1276.43	2670.38	27.44	34.86	82.04
uc001cuu.2	893	1298	1155.43	256.91	2.92	3.70	8.72
uc009vzi.2	893	2593	2450.43	419.03	2.24	2.85	6.71
uc010ono.2	893	2667	2524.43	0.00	0.00	0.00	0.00
uc010onp.2	893	2653	2510.43	0.00	0.00	0.00	0.00
uc010onq.1	893	4140	3997.43	196.67	0.65	0.82	1.93
uc001ytg.3	8930	4402	4259.43	1117.59	3.44	4.37	48.32
uc001yth.4	8930	4278	4135.43	0.00	0.00	0.00	0.00
uc010tyx.1	8930	4182	4039.43	133.07	0.43	0.55	6.07
uc010tyy.2	8930	3066	2923.43	673.74	3.02	3.84	42.44
uc010tyz.1	8930	1690	1547.43	26.61	0.23	0.29	3.17
uc001ytj.3	8931	1765	1622.43	62.39	0.50	0.64	100.00
uc001ytk.2	8932	4091	3948.43	1.91	0.01	0.01	100.00
uc021sex.1	8933	31	0.00	0.00	0.00	0.00	0.00
uc010tzb.1	8934	29	0.00	0.00	0.00	0.00	0.00
uc021sey.1	8935	29	0.00	0.00	0.00	0.00	0.00
uc010tzc.1	8936	5282	5139.43	0.00	0.00	0.00	0.00
uc001ytn.3	8937	31	0.00	0.00	0.00	0.00	0.00
uc021sez.1	8938	26	0.00	0.00	0.00	0.00	0.00
uc001ytp.3	8939	35	0.00	0.00	0.00	0.00	0.00
uc001cuv.3	894	3180	3037.43	0.00	0.00	0.00	0.00
uc001cuw.3	894	3417	3274.43	0.00	0.00	0.00	0.00
uc010onr.2	894	3075	2932.43	0.00	0.00	0.00	0.00
uc010ons.2	894	2754	2611.43	0.00	0.00	0.00	0.00
uc001ytq.2	8940	29	0.00	0.00	0.00	0.00	0.00
uc021sfa.1	8941	20	0.00	0.00	0.00	0.00	0.00
uc010tzd.2	8942	3033	2890.43	2.02	0.01	0.01	100.00
uc010tze.1	8942	548	405.48	0.00	0.00	0.00	0.00
uc021sfb.1	8943	28	0.00	0.00	0.00	0.00	0.00
uc021sfc.1	8944	40	0.00	0.00	0.00	0.00	0.00
uc010tzf.2	8945	1478	1335.43	0.00	0.00	0.00	0.00
uc031qqz.1	8945	2132	1989.43	5.51	0.04	0.05	100.00
uc001ytv.1	8946	966	823.43	0.00	0.00	0.00	0.00
uc001ytw.2	8947	3402	3259.43	0.00	0.00	0.00	0.00
uc001ytx.3	8947	535	392.49	0.00	0.00	0.00	0.00
uc010tzh.2	8948	31	0.00	0.00	0.00	0.00	0.00
uc010tzi.1	8949	28	0.00	0.00	0.00	0.00	0.00
uc001cux.3	895	2331	2188.43	0.00	0.00	0.00	0.00
uc001cuy.3	895	2677	2534.43	0.00	0.00	0.00	0.00
uc001cuz.4	895	1306	1163.43	0.00	0.00	0.00	0.00
uc021onm.1	895	2484	2341.43	0.00	0.00	0.00	0.00
uc021onn.1	895	2854	2711.43	0.00	0.00	0.00	0.00
uc021ono.1	895	3375	3232.43	0.00	0.00	0.00	0.00
uc010tzj.1	8950	8226	8083.43	791.54	1.28	1.63	100.00
uc010tzk.1	8951	2459	2316.43	0.00	0.00	0.00	0.00
uc021sfd.1	8952	28	0.00	0.00	0.00	0.00	0.00
uc010tzl.2	8953	32	0.00	0.00	0.00	0.00	0.00
uc001yts.3	8954	37	0.00	0.00	0.00	0.00	0.00
uc010tzm.2	8955	40	0.00	0.00	0.00	0.00	0.00
uc021sfe.1	8956	40	0.00	0.00	0.00	0.00	0.00
uc010tzn.1	8957	30	0.00	0.00	0.00	0.00	0.00
uc001ytt.2	8958	30	0.00	0.00	0.00	0.00	0.00
uc010tzo.2	8959	28	0.00	0.00	0.00	0.00	0.00
uc001cva.1	896	1871	1728.43	0.00	0.00	0.00	0.00
uc010tzp.1	8960	40	0.00	0.00	0.00	0.00	0.00
uc010tzq.2	8961	1478	1335.43	0.00	0.00	0.00	0.00
uc031qra.1	8961	2132	1989.43	5.51	0.04	0.05	100.00
uc001yuj.2	8962	465	322.51	0.00	0.00	0.00	0.00
uc010tzs.1	8963	966	823.43	0.00	0.00	0.00	0.00
uc010tzt.2	8964	535	392.49	0.00	0.00	0.00	0.00
uc001yty.3	8965	552	409.48	0.00	0.00	0.00	0.00
uc001ytz.1	8966	822	679.44	0.00	0.00	0.00	0.00
uc001yua.3	8966	1600	1457.43	0.00	0.00	0.00	0.00
uc001yub.1	8966	1125	982.43	0.00	0.00	0.00	0.00
uc001yuc.1	8966	2324	2181.43	0.00	0.00	0.00	0.00
uc010tzv.2	8966	1343	1200.43	0.00	0.00	0.00	0.00
uc010tzu.2	8967	1084	941.43	0.00	0.00	0.00	0.00
uc001yuf.3	8968	934	791.43	0.00	0.00	0.00	0.00
uc021sff.1	8969	426	283.54	468.20	21.66	27.51	100.00
uc001cvb.4	897	3110	2967.43	3640.63	16.09	20.44	100.00
uc021sfg.1	8970	804	661.44	0.00	0.00	0.00	0.00
uc021sfh.1	8971	94	1.08	0.00	0.00	0.00	0.00
uc010axw.2	8972	5222	5079.43	5.87	0.02	0.02	100.00
uc010axx.2	8972	5339	5196.43	0.00	0.00	0.00	0.00
uc021sfi.1	8973	20	0.00	0.00	0.00	0.00	0.00
uc001yuk.3	8974	36	0.00	0.00	0.00	0.00	0.00
uc010tzw.1	8975	35	0.00	0.00	0.00	0.00	0.00
uc021sfj.1	8976	26	0.00	0.00	0.00	0.00	0.00
uc001yum.3	8977	31	0.00	0.00	0.00	0.00	0.00
uc010tzx.1	8978	3822	3679.43	0.00	0.00	0.00	100.00
uc021sfk.1	8979	29	0.00	0.00	0.00	0.00	0.00
uc001cvd.3	898	1118	975.43	1122.02	15.09	19.17	100.00
uc010tzy.1	8980	29	0.00	0.00	0.00	0.00	0.00
uc021sfl.1	8981	31	0.00	0.00	0.00	0.00	0.00
uc001yuq.2	8982	3442	3299.43	275.08	1.09	1.39	22.13
uc001yur.4	8982	3934	3791.43	1051.65	3.64	4.62	73.62
uc010axz.1	8982	2326	2183.43	34.94	0.21	0.27	4.25
uc001yus.3	8983	4446	4303.43	2352.14	7.17	9.11	73.50
uc001yut.3	8983	4548	4405.43	78.29	0.23	0.30	2.39
uc001yuu.3	8983	3351	3208.43	156.98	0.64	0.82	6.58
uc001yuv.3	8983	3472	3329.43	27.42	0.11	0.14	1.11
uc010aya.1	8983	3256	3113.43	380.17	1.60	2.03	16.42
uc001yux.3	8984	3252	3109.43	2072.80	8.74	11.11	41.21
uc001yuy.3	8984	3130	2987.43	803.40	3.53	4.48	16.62
uc001yuz.3	8984	2994	2851.43	1375.82	6.33	8.04	29.82
uc001yva.3	8984	2937	2794.43	0.00	0.00	0.00	0.00
uc001yvb.3	8984	3477	3334.43	386.61	1.52	1.93	7.17
uc010ayb.3	8984	3085	2942.43	246.61	1.10	1.40	5.18
uc001yvc.3	8985	6565	6422.43	1457.71	2.98	3.78	98.58
uc001yvd.3	8985	6647	6504.43	21.29	0.04	0.05	1.42
uc001yve.3	8985	6386	6243.43	0.00	0.00	0.00	0.00
uc001yvf.2	8986	1445	1302.43	5.34	0.05	0.07	100.00
uc001yvg.3	8987	3588	3445.43	59.26	0.23	0.29	76.45
uc010ayc.3	8987	2356	2213.43	0.00	0.00	0.00	0.00
uc010ayd.3	8987	2236	2093.43	11.09	0.07	0.09	23.55
uc010aye.1	8987	963	820.43	0.00	0.00	0.00	0.00
uc001yvh.1	8988	1899	1756.43	2.81	0.02	0.03	100.00
uc001yvi.3	8989	31	0.00	0.00	0.00	0.00	0.00
uc001cvf.2	899	772	629.44	808.10	16.84	21.39	76.98
uc010ont.2	899	645	502.46	192.90	5.04	6.40	23.02
uc021sfm.1	8990	26	0.00	0.00	0.00	0.00	0.00
uc021sfn.1	8991	35	0.00	0.00	0.00	0.00	0.00
uc001yvl.3	8992	39	0.00	0.00	0.00	0.00	0.00
uc001yvm.3	8993	34	0.00	0.00	0.00	0.00	0.00
uc021sfo.1	8994	29	0.00	0.00	0.00	0.00	0.00
uc021sfp.1	8995	20	0.00	0.00	0.00	0.00	0.00
uc001yvq.2	8996	3358	3215.43	484.28	1.98	2.51	100.00
uc001yvo.4	8997	3105	2962.43	393.47	1.74	2.21	60.89
